Unnamed: 0,STATION,DATE,"Nitrogen, Total Kjeldahl (TKN)",pH (lab),"Phosphorus, Total",Nitrates (Nitrate + Nitrite),"Conductivity, Specific","Solids, Suspended (TSS)","Chloride, Total",Nitrite,"Oxygen, Dissolved",pH (field),"Conductivity, Specific (Field)","Depth, Sample (Field)","Oxygen, Dissolved (% Saturation)","Conductivity, Ambient",Chloride (Field),Nitrate,"Carbon, Dissolved Organic (DOC)","Conductivity, Estimated",Nitrogen; total,Nitrogen; nitrite,Nitrogen; nitrate+nitrite,"Carbon, Dissolved Inorganic (DIC)",Conductivity (Calculated),LATITUDE,LONGITUDE,Phosphorus,Nitrogen
142,6008000602,5-24-2013,0.71,8.26,0.027,0.714,1340.0,5.5,286.0,0.044,14.5,7.94,1313.0,400.0,134.9,,,,,,,,,,,43.60505563875,-79.55975310668,,
143,6008000602,5-26-2009,0.72,8.25,0.019,0.621,2450.0,4.7,587.0,0.02,23.82,8.0,2604.0,110.0,120.0,1583.0,,,,,,,,,,43.60505563875,-79.55975310668,,
144,6008000602,5-30-2007,0.55,8.26,0.023,0.333,1860.0,3.3,445.0,0.019,19.5,8.0,1876.0,260.0,103.0,1876.0,,,,,,,,,,43.60505563875,-79.55975310668,,
145,6008000602,6-17-2014,0.5,8.31,0.067,0.437,2000.0,4.4,475.0,0.017,10.52,8.15,2018.0,255.0,116.1,,,,,,0.7,,,,,43.60505563875,-79.55975310668,,
146,6008000602,6-19-2007,0.46,8.48,0.014,0.517,2270.0,8.1,602.0,0.008,24.26,8.0,2308.0,180.0,148.0,2308.0,,,,,,,,,,43.60505563875,-79.55975310668,,
147,6008000602,6-19-2019,,8.41,0.0361,,2320.0,6.8,517.0,,9.18,8.28,2342.0,300.0,102.5,,,,2.6,,1.09,0.025,0.498,50.4,,43.60505563875,-79.55975310668,,
148,6008000602,6-20-2013,0.49,8.22,0.033,0.42,1390.0,6.3,291.0,0.021,12.79,8.01,1350.0,380.0,137.0,,,,,,,,,,,43.60505563875,-79.55975310668,,
149,6008000602,6-20-2018,,8.23,0.173,,2050.0,3.9,507.0,,9.47,8.21,2058.0,110.0,100.7,,,,,,0.71,0.033,0.334,,,43.60505563875,-79.55975310668,,
150,6008000602,6-21-2002,0.49,8.29,0.025,0.394,1300.0,3.1,292.0,0.012,,,,,,,,,,,,,,,,43.60505563875,-79.55975310668,,
151,6008000602,6-21-2017,,8.61,0.1275,,1370.0,3.5,138.0,,11.84,8.56,1419.0,320.0,121.1,,,,,,0.61,0.021,0.356,,,43.60505563875,-79.55975310668,,
152,6008000602,6-22-2006,0.65,8.49,0.016,1.26,1970.0,6.7,474.0,0.02,26.01,8.0,1948.0,150.0,161.0,1948.0,,,,,,,,,,43.60505563875,-79.55975310668,,
153,6008000602,6-22-2016,,8.4,0.2289999999999999,,2440.0,3.9,644.0,,10.19,8.41,2504.0,180.0,116.5,,,,,,0.52,0.016,0.257,,,43.60505563875,-79.55975310668,,
154,6008000602,6-23-2004,0.43,8.33,0.029,0.526,1210.0,3.0,239.0,0.014,19.62,8.0,826.0,400.0,106.0,825.0,179.8,,,,,,,,,43.60505563875,-79.55975310668,,
155,6008000602,6-23-2011,0.9,8.17,0.136,0.567,755.0,54.1,164.0,0.038,9.74,7.98,766.0,310.0,108.2,,,,,,,,,,,43.60505563875,-79.55975310668,,
156,6008000602,6-24-2003,0.49,8.38,0.013,0.332,2140.0,1.9,543.0,0.011,29.93,9.0,2089.0,,182.0,2089.0,,,,,,,,,,43.60505563875,-79.55975310668,,
157,6008000602,6-24-2008,0.61,8.48,0.023,0.184,1620.0,4.3,389.0,0.012,25.53,8.0,1650.0,190.0,143.0,1650.0,,,,,,,,,,43.60505563875,-79.55975310668,,
158,6008000602,6-24-2009,0.34,8.52,0.015,0.196,1590.0,3.1,411.0,0.01,24.11,8.0,1612.0,180.0,141.0,1612.0,,,,,,,,,,43.60505563875,-79.55975310668,,
159,6008000602,6-24-2010,1.15,8.06,0.318,0.443,460.0,230.0,88.2,0.026,8.5,7.65,465.0,350.0,99.0,,,,,,,,,,,43.60505563875,-79.55975310668,,
160,6008000602,6-24-2015,,8.12,0.144,,1040.0,76.4,224.0,,12.36,8.05,989.0,220.0,133.8,,,,,,2.68,0.038,1.96,,,43.60505563875,-79.55975310668,,
161,6008000602,6-24-2020,1.02,8.0,0.067,0.53,1280.0,15.5,296.0,0.038,8.82,8.26,1231.0,235.0,99.6,,,0.49,,,,,,,1400.0,43.60505563875,-79.55975310668,,
162,6008000602,6-28-2005,0.4,8.35,0.011,0.264,2430.0,0.8,640.0,0.012,14.04,8.0,2285.0,445.0,88.0,2285.0,,,,,,,,,,43.60505563875,-79.55975310668,,
163,6008000602,6-28-2012,0.47,8.36,0.032,0.074,1960.0,13.8,445.0,0.01,12.14,8.33,1888.0,330.0,139.4,,,,,,,,,,,43.60505563875,-79.55975310668,,
164,6008000602,7-19-2006,0.53,8.46,0.033,0.536,1340.0,3.2,297.0,0.012,16.47,8.0,1381.0,160.0,98.0,1381.0,,,,,,,,,,43.60505563875,-79.55975310668,,
165,6008000602,7-19-2017,,8.35,0.29,,2040.0,5.9,509.0,,12.97,8.44,1976.0,400.0,151.1,,,,,,0.67,0.011,0.302,,,43.60505563875,-79.55975310668,,
166,6008000602,7-20-2004,0.49,8.41,0.034,0.273,1060.0,1.1,105.0,0.009,15.68,9.0,948.0,420.0,91.0,947.0,,,,,,,,,,43.60505563875,-79.55975310668,,
167,6008000602,7-20-2005,0.52,8.34,0.031,0.279,1460.0,2.2,343.0,0.014,25.56,8.0,1260.0,255.0,147.0,1260.0,,,,,,,,,,43.60505563875,-79.55975310668,,
168,6008000602,7-20-2016,,8.29,0.243,,2070.0,3.4,490.0,,10.85,8.38,2177.0,235.0,121.2,,,,,,0.54,0.008,0.224,,,43.60505563875,-79.55975310668,,
169,6008000602,7-21-2010,0.53,8.53,0.02,0.102,1640.0,4.2,479.0,0.007,11.76,8.12,1664.0,240.0,142.7,,,,,,,,,,,43.60505563875,-79.55975310668,,
170,6008000602,7-21-2011,0.51,8.56,0.017,0.341,2490.0,3.2,665.0,0.014,11.26,8.05,2824.0,260.0,142.9,,,,,,,,,,,43.60505563875,-79.55975310668,,
171,6008000602,7-22-2008,0.69,8.36,0.046,0.685,954.0,10.3,177.0,0.016,19.72,8.0,957.0,215.0,113.0,957.0,,,,,,,,,,43.60505563875,-79.55975310668,,
172,6008000602,7-22-2009,0.79,8.22,0.078,0.303,1600.0,14.8,309.0,0.018,22.45,8.0,1586.0,240.0,126.0,1586.0,,,,,,,,,,43.60505563875,-79.55975310668,,
173,6008000602,7-22-2015,,8.3,0.019,,2370.0,3.8,604.0,,7.51,8.19,2424.0,210.0,84.2,,,,,,0.45,0.014,0.032,,,43.60505563875,-79.55975310668,,
174,6008000602,7-22-2020,0.52,8.4,0.03,0.1,1750.0,1.5,418.0,0.005,10.44,8.44,1781.0,300.0,122.8,,,0.1,,,,,,,1940.0,43.60505563875,-79.55975310668,,
175,6008000602,7-24-2019,,8.31,0.0283,,1320.0,5.4,295.0,,9.43,8.24,1376.0,340.0,105.6,,,,3.4,,0.55,0.009,0.303,35.8,,43.60505563875,-79.55975310668,,
176,6008000602,7-25-2002,0.52,8.38,0.025,0.359,1030.0,3.3,213.0,0.01,,,,,,,,,,,,,,,,43.60505563875,-79.55975310668,,
177,6008000602,7-25-2018,,8.31,0.0527,,1060.0,5.3,223.0,,8.34,8.1,1053.0,285.0,98.7,,,,,,0.68,0.018,0.399,,,43.60505563875,-79.55975310668,,
178,6008000602,7-26-2007,0.83,8.44,0.077,0.131,1750.0,13.6,425.0,0.007,18.22,8.0,1772.0,200.0,104.0,1772.0,,,,,,,,,,43.60505563875,-79.55975310668,,
179,6008000602,7-26-2012,1.33,7.95,0.24,0.775,519.0,77.9,94.1,0.07,9.88,7.86,517.0,400.0,112.0,,,,,,,,,,,43.60505563875,-79.55975310668,,
180,6008000602,7-28-2003,0.5,8.48,0.02,0.346,1600.0,0.5,365.0,0.01,18.46,8.0,1647.0,,112.0,1647.0,,,,,,,,,,43.60505563875,-79.55975310668,,
181,6008000602,7-3-2014,0.48,7.97,0.049,0.108,1710.0,3.2,404.0,0.007,11.27,8.37,1751.0,240.0,127.5,,,,,,0.57,,,,,43.60505563875,-79.55975310668,,
182,6008000602,7-9-2013,0.59,8.08,0.435,1.26,458.0,327.0,58.8,0.072,9.77,7.87,301.0,,110.7,,,,,,,,,,,43.60505563875,-79.55975310668,,
183,6008000602,8-16-2005,0.4,8.4,0.026,0.166,1560.0,3.6,374.0,0.012,20.47,9.0,1559.0,355.0,131.0,1559.0,,,,,,,,,,43.60505563875,-79.55975310668,,
184,6008000602,8-17-2009,0.45,8.42,0.022,0.294,1580.0,2.7,357.0,0.006,21.95,8.0,1621.0,180.0,130.0,1621.0,,,,,,,,,,43.60505563875,-79.55975310668,,
185,6008000602,8-19-2008,0.58,8.35,0.066,0.444,808.0,15.4,143.0,0.018,19.97,8.0,800.0,195.0,112.0,800.0,,,,,,,,,,43.60505563875,-79.55975310668,,
186,6008000602,8-19-2015,,8.3,0.0736,,2010.0,3.4,485.0,,9.62,8.32,2023.0,240.0,113.4,,,,,,0.36,0.006,0.02,,,43.60505563875,-79.55975310668,,
187,6008000602,8-20-2013,0.41,8.39,0.013,0.417,1780.0,1.9,395.0,0.011,14.82,8.09,1720.0,245.0,166.0,,,,,,0.79,,,,,43.60505563875,-79.55975310668,,
188,6008000602,8-20-2014,0.39,8.25,0.117,0.252,1740.0,3.0,405.0,0.016,12.16,8.26,1766.0,230.0,131.5,,,,,,0.59,,,,,43.60505563875,-79.55975310668,,
189,6008000602,8-21-2019,,8.34,0.0291,,1170.0,1.9,245.0,,9.07,8.39,1175.0,265.0,106.8,,,,4.6,,0.8,0.014,0.446,32.2,,43.60505563875,-79.55975310668,,
190,6008000602,8-22-2018,,8.26,0.0707,,768.0,14.4,149.0,,8.76,8.52,756.0,330.0,98.8,,,,,,0.81,0.014,0.52,,,43.60505563875,-79.55975310668,,
191,6008000602,8-23-2012,0.4,8.26,0.004,0.119,1800.0,4.8,410.0,0.011,12.61,8.37,1778.0,270.0,144.3,,,,,,,,,,,43.60505563875,-79.55975310668,,
192,6008000602,8-23-2017,,8.18,0.1813,,875.0,7.4,181.0,,11.78,8.51,776.0,340.0,130.0,,,,,,0.64,0.012,0.32,,,43.60505563875,-79.55975310668,,
193,6008000602,8-24-2006,,,,,,,,,8.0,8.0,1921.0,210.0,87.0,,,,,,,,,,,43.60505563875,-79.55975310668,,
194,6008000602,8-24-2011,0.38,8.29,0.033,0.128,1300.0,6.4,274.0,0.008,9.11,8.11,1282.0,340.0,101.5,,,,,,,,,,,43.60505563875,-79.55975310668,,
195,6008000602,8-24-2016,,8.31,0.181,,1590.0,2.5,356.0,,12.11,8.58,1577.0,260.0,139.7,,,,,,0.41,0.005,0.143,,,43.60505563875,-79.55975310668,,
196,6008000602,8-25-2003,0.45,8.33,0.048,0.332,1900.0,5.1,440.0,0.009,23.59,9.0,1965.0,300.0,142.0,1965.0,,,,,,,,,,43.60505563875,-79.55975310668,,
197,6008000602,8-25-2010,0.36,8.51,0.022,0.302,1050.0,8.2,226.0,0.009,10.71,8.31,1040.0,225.0,122.1,,,,,,,,,,,43.60505563875,-79.55975310668,,
198,6008000602,8-25-2020,0.65,8.3,0.021,0.23,1830.0,1.0,446.0,0.011,9.58,8.28,1842.0,385.0,114.4,,,0.22,,,,,,,1980.0,43.60505563875,-79.55975310668,,
199,6008000602,8-27-2002,0.45,8.28,0.027,0.254,1400.0,4.1,311.0,0.006,,,,,,,,,,,,,,,,43.60505563875,-79.55975310668,,
200,6008000602,8-28-2007,0.51,8.43,0.032,0.161,1290.0,4.2,280.0,0.005,15.75,8.0,1306.0,300.0,88.0,1306.0,,,,,,,,,,43.60505563875,-79.55975310668,,
201,6008000602,9-16-2008,2.0,8.3,0.495,1.15,721.0,47.8,106.0,0.026,,,,130.0,,,,,,,,,,,,43.60505563875,-79.55975310668,,
202,6008000602,9-19-2005,0.39,8.39,0.021,0.365,1200.0,3.8,243.0,0.01,19.71,8.0,1006.0,310.0,97.0,1006.0,,,,,,,,,,43.60505563875,-79.55975310668,,
203,6008000602,9-2-2004,0.42,8.38,0.023,0.305,1370.0,1.4,281.0,0.013,21.76,9.0,1146.0,380.0,106.0,1146.0,,,,,,,,,,43.60505563875,-79.55975310668,,
204,6008000602,9-20-2004,0.41,8.34,0.014,0.284,1780.0,3.3,429.0,0.018,28.48,8.0,1635.0,285.0,152.0,1635.0,,,,,,,,,,43.60505563875,-79.55975310668,,
205,6008000602,9-20-2017,,8.26,0.297,,1960.0,4.7,460.0,,13.0,8.49,1974.0,310.0,146.4,,,,,,0.61,0.012,0.224,,,43.60505563875,-79.55975310668,,
206,6008000602,9-21-2006,0.38,8.22,0.023,0.181,958.0,9.0,193.0,0.006,19.880000000000003,9.0,949.0,100.0,96.0,948.0,,,,,,,,,,43.60505563875,-79.55975310668,,
207,6008000602,9-21-2011,0.51,8.32,0.032,0.35,1070.0,3.6,220.0,0.011,11.24,8.06,1063.0,195.0,117.7,,,,,,,,,,,43.60505563875,-79.55975310668,,
208,6008000602,9-21-2016,,8.3,0.289,,1460.0,5.6,325.0,,12.13,8.66,1460.0,200.0,131.1,,,,,,0.5,0.008,0.173,,,43.60505563875,-79.55975310668,,
209,6008000602,9-22-2010,1.0,8.03,0.115,0.629,734.0,73.4,133.0,0.036,11.45,7.99,754.0,270.0,122.7,,,,,,,,,,,43.60505563875,-79.55975310668,,
210,6008000602,9-22-2020,0.46,8.2,0.018,0.25,1940.0,1.7,456.0,0.005,10.87,8.2,1980.0,255.0,105.7,,,0.24,,,,,,,2170.0,43.60505563875,-79.55975310668,,
211,6008000602,9-23-2009,0.77,8.16,0.026,0.534,,4.1,436.0,0.02,11.0,8.0,1904.0,290.0,117.0,1904.0,,,,,,,,,,43.60505563875,-79.55975310668,,
212,6008000602,9-23-2014,0.41,8.3,0.055,0.267,1070.0,3.5,201.0,0.008,6.72,8.26,1062.0,200.0,65.5,,,,,,0.57,,,,,43.60505563875,-79.55975310668,,
213,6008000602,9-23-2015,,8.26,0.1032,,1450.0,1.4,327.0,,10.32,8.38,1451.0,260.0,106.9,,,,,,0.48,0.009,0.104,,,43.60505563875,-79.55975310668,,
214,6008000602,9-24-2013,0.64,8.4,0.018,0.853,656.0,9.2,173.0,0.013,10.92,8.08,868.0,520.0,105.9,,,,,,1.36,,,,,43.60505563875,-79.55975310668,,
215,6008000602,9-25-2019,,8.31,0.0261,,1940.0,11.4,447.0,,11.08,8.32,1012.0,460.0,119.2,,,,2.3,,,0.006,0.347,42.6,,43.60505563875,-79.55975310668,,
216,6008000602,9-26-2007,1.07,8.13,0.083,0.436,1590.0,29.6,381.0,0.027,14.09,8.0,1648.0,240.0,80.0,1648.0,,,,,,,,,,43.60505563875,-79.55975310668,,
217,6008000602,9-26-2018,,8.19,0.0534,,1130.0,6.9,235.0,,10.17,7.83,1094.0,285.0,112.9,,,,,,0.86,0.021,0.46,,,43.60505563875,-79.55975310668,,
218,6008000602,9-27-2002,1.27,7.53,0.183,0.598,597.0,45.9,115.0,0.047,18.22,8.0,610.0,300.0,,6105.0,,,,,,,,,,43.60505563875,-79.55975310668,,
219,6008000602,9-27-2012,0.51,8.41,0.012,0.08,1370.0,1.1,306.0,0.008,15.96,8.17,1131.0,295.0,151.6,,,,,,,,,,,43.60505563875,-79.55975310668,,
220,6008000602,9-29-2003,0.6,8.28,0.054,1.05,1010.0,11.6,177.0,0.014,19.87,8.0,926.0,500.0,96.0,925.0,,,,,,,,,,43.60505563875,-79.55975310668,,
221,6008000702,1-19-2009,0.65,8.09,0.04,,3970.0,2.0,1230.0,0.063,15.0,8.0,4034.0,230.0,104.0,,,1.95,3.5,,,,,,,43.67833163882,-79.67950823179,,
222,6008000702,1-19-2010,0.35,8.32,0.025,1.38,2560.0,0.9,628.0,0.014,14.03,7.5,2607.0,160.0,97.4,,,1.37,,2600.0,,,,,,43.67833163882,-79.67950823179,,
223,6008000702,1-19-2016,0.57,8.4,0.0209,,2040.0,2.0,454.0,0.017,14.63,8.19,2577.0,360.0,101.5,,,3.11,,,,,,,,43.67833163882,-79.67950823179,,
224,6008000702,1-20-2015,0.68,8.1,0.013,1.34,6330.0,2.7,2000.0,0.059,24.16,7.66,6630.0,165.0,171.7,,,1.28,,5930.0,,,,,,43.67833163882,-79.67950823179,,
225,6008000702,1-20-2020,,8.27,0.0586,,2070.0,9.9,477.0,,,,,,,,,,2.4,,,0.016,3.27,56.5,,43.67833163882,-79.67950823179,,
226,6008000702,1-21-2013,0.29,8.16,0.014,3.89,2580.0,4.8,649.0,0.015,18.0,7.8,1561.0,320.0,125.8,,,3.88,,2660.0,,,,,,43.67833163882,-79.67950823179,,
227,6008000702,1-21-2014,0.43,8.1,0.024,1.72,2980.0,1.7,780.0,0.017,15.79,7.99,3115.0,285.0,111.0,,,1.7,,2970.0,,,,,,43.67833163882,-79.67950823179,,
228,6008000702,1-22-2019,0.67,8.1,0.0334,,3820.0,2.0,1130.0,0.022,,,,100.0,,,,3.27,,,,,,,,43.67833163882,-79.67950823179,,
229,6008000702,1-23-2007,0.27,8.27,0.02,,3710.0,2.0,983.0,0.33,14.0,8.0,3674.0,250.0,109.0,,,2.2,3.8,,,,,,,43.67833163882,-79.67950823179,,
230,6008000702,1-23-2012,0.77,8.23,0.073,1.82,3500.0,31.8,974.0,0.042,16.26,8.14,3315.0,300.0,112.1,,,1.78,,3380.0,,,,,,43.67833163882,-79.67950823179,,
231,6008000702,1-23-2018,2.46,15.86,0.86,,2070.0,288.0,462.0,0.055,13.78,8.24,1031.0,300.0,94.6,,,1.85,,,2.68,0.062,1.95,,,43.67833163882,-79.67950823179,0.21,
232,6008000702,1-23-2020,,,,,,,,,14.7,8.54,2109.0,325.0,104.8,,,,,,,,,,,43.67833163882,-79.67950823179,,
233,6008000702,1-24-2006,2.5860000000000003,8.34,0.1,,1180.0,11.0,191.0,0.027,19.0,7.0,1170.0,475.0,130.0,,,4.61,5.5,,,,,,,43.67833163882,-79.67950823179,,
234,6008000702,1-24-2017,1.01,8.2,0.116,,1180.0,8.0,242.0,0.03,13.71,8.21,1199.0,240.0,99.6,,,6.89,,,,,,,,43.67833163882,-79.67950823179,,
235,6008000702,1-25-2011,0.21,8.11,0.006,1.72,4400.0,2.4,1200.0,0.011,15.92,7.58,4460.0,255.0,111.7,,,1.71,,4210.0,,,,,,43.67833163882,-79.67950823179,,
236,6008000702,1-26-2005,,,,,,,,,,,,,,,,,,,,,,,,43.67833163882,-79.67950823179,,
237,6008000702,1-27-2004,,,,,,,,,,,,,,,,,,,,,,,,43.67833163882,-79.67950823179,,
238,6008000702,1-29-2008,0.87,8.25,0.04,,6790.0,14.0,2110.0,0.112,18.0,8.0,6978.0,400.0,126.0,,,7.22,6.0,,,,,,,43.67833163882,-79.67950823179,,
239,6008000702,10-16-2006,0.98,8.37,0.066,2.74,1030.0,3.2,166.0,0.015,23.71,8.0,1040.0,230.0,96.0,1040.0,,,,,,,,,,43.67833163882,-79.67950823179,,
240,6008000702,10-18-2004,0.55,8.26,0.044,0.024,859.0,4.3,135.0,0.001,23.98,8.0,770.0,360.0,106.0,770.0,,,,,,,,,,43.67833163882,-79.67950823179,,
241,6008000702,10-18-2005,0.67,8.1,0.057,0.56,768.0,8.3,153.0,0.018,23.77,8.0,581.0,340.0,110.0,581.0,,,,,,,,,,43.67833163882,-79.67950823179,,
242,6008000702,10-18-2010,1.06,8.38,0.052,2.1,969.0,4.3,157.0,0.011,13.15,8.21,931.0,200.0,113.9,,,,,,,,,,,43.67833163882,-79.67950823179,,
243,6008000702,10-18-2016,,,,,,,,,10.39,8.31,1339.0,300.0,114.4,,,,,,,,,,,43.67833163882,-79.67950823179,,
244,6008000702,10-20-2015,,8.34,0.0552,,1260.0,3.4,260.0,,12.61,8.51,1222.0,150.0,115.3,,,,,,0.28,0.004,0.02,,,43.67833163882,-79.67950823179,,
245,6008000702,10-20-2016,,8.37,0.0642,,1360.0,14.0,272.0,,,,,,,,,,,,0.73,0.007,0.386,,,43.67833163882,-79.67950823179,,
246,6008000702,10-20-2020,,8.23,0.0515,,755.0,29.2,145.0,,,,,,,,,,4.2,,,0.016,0.392,30.6,,43.67833163882,-79.67950823179,,
247,6008000702,10-22-2008,0.39,8.19,0.015,0.069,1220.0,0.9,239.0,0.005,30.23,8.0,1298.0,150.0,119.0,1298.0,,,,,,,,,,43.67833163882,-79.67950823179,,
248,6008000702,10-22-2013,0.57,8.17,0.083,0.945,548.0,13.5,65.5,0.018,13.34,8.12,539.0,245.0,118.4,,,,,,1.55,,,,,43.67833163882,-79.67950823179,,
249,6008000702,10-22-2014,0.52,8.3,0.018,0.45,1120.0,2.1,193.0,0.004,13.57,8.11,1105.0,215.0,117.1,,,,,,0.76,,,,,43.67833163882,-79.67950823179,,
250,6008000702,10-22-2019,,,,,,,,,9.48,7.88,774.0,310.0,90.5,,,,,,,,,,,43.67833163882,-79.67950823179,,
251,6008000702,10-23-2007,1.19,7.93,0.25,0.427,689.0,118.0,108.0,0.027,20.4,8.0,687.0,240.0,102.0,687.0,,,,,,,,,,43.67833163882,-79.67950823179,,
252,6008000702,10-23-2018,,8.16,0.0191,,1540.0,3.1,313.0,,12.85,7.14,1508.0,150.0,105.0,,,,,,0.37,0.004,0.02,,,43.67833163882,-79.67950823179,,
253,6008000702,10-23-2019,,8.14,0.118,,779.0,49.2,154.0,,,,,,,,,,4.4,,,0.025,0.529,29.0,,43.67833163882,-79.67950823179,,
254,6008000702,10-24-2012,0.24,8.27,0.005,0.945,699.0,5.1,101.0,0.014,14.55,7.94,689.0,185.0,133.6,,,,,,,,,,,43.67833163882,-79.67950823179,,
255,6008000702,10-24-2017,,8.21,0.1961,,681.0,6.8,125.0,,10.19,8.3,689.0,160.0,100.7,,,,,,0.72,0.014,0.43,,,43.67833163882,-79.67950823179,,
256,6008000702,10-25-2011,0.81,8.41,0.078,2.66,933.0,7.2,140.0,0.017,14.7,7.67,938.0,150.0,126.1,,,,,,,,,,,43.67833163882,-79.67950823179,,
257,6008000702,10-26-2009,0.44,8.38,0.011,0.339,931.0,5.9,168.0,0.004,26.49,8.0,953.0,220.0,117.0,953.0,,,,,,,,,,43.67833163882,-79.67950823179,,
258,6008000702,10-28-2003,0.52,8.36,0.03,0.682,1010.0,2.5,184.0,0.012,24.4,9.0,1002.0,340.0,105.0,1002.0,313.3,,,,,,,,,43.67833163882,-79.67950823179,,
259,6008000702,10-29-2002,0.32,8.13,0.014,0.3,1140.0,3.2,149.0,0.005,,8.0,,,,,,,,,,,,,,43.67833163882,-79.67950823179,,
260,6008000702,11-16-2009,0.39,8.38,0.014,0.238,1430.0,2.4,300.0,0.004,28.22,8.0,1405.0,140.0,116.0,1405.0,,,,,,,,,,43.67833163882,-79.67950823179,,
261,6008000702,11-17-2008,1.93,8.1,0.275,5.51,681.0,45.7,81.8,0.055,28.08,8.0,670.0,420.0,109.0,670.0,,,,,,,,,,43.67833163882,-79.67950823179,,
262,6008000702,11-19-2012,0.4,8.32,0.01,0.992,1330.0,6.3,63.4,0.005,19.03,8.0,1342.0,160.0,146.8,,,,,,,,,,,43.67833163882,-79.67950823179,,
263,6008000702,11-19-2014,0.45,8.37,0.032,0.894,3420.0,3.6,934.0,0.017,26.14,7.91,3509.0,385.0,182.0,,,,,,1.22,,,,,43.67833163882,-79.67950823179,,
264,6008000702,11-20-2013,0.78,8.45,0.022,1.1,963.0,3.1,127.0,0.007,17.19,8.18,943.0,265.0,123.1,,,,,,1.58,,,,,43.67833163882,-79.67950823179,,
265,6008000702,11-20-2018,,8.3,0.0275,,1570.0,2.7,350.0,,14.67,7.34,1609.0,250.0,110.0,,,,,,2.53,0.016,2.28,,,43.67833163882,-79.67950823179,,
266,6008000702,11-21-2017,,8.4,0.0706,,1040.0,4.4,178.0,,15.04,8.32,1011.0,240.0,116.6,,,,,,0.78,0.007,0.635,,,43.67833163882,-79.67950823179,,
267,6008000702,11-22-2004,0.27,8.39,0.019,0.474,1140.0,2.3,236.0,0.009,26.05,8.0,946.0,375.0,110.0,945.0,,,,,,,,,,43.67833163882,-79.67950823179,,
268,6008000702,11-22-2006,0.61,8.49,0.062,3.63,954.0,5.9,124.0,0.014,28.48,8.0,941.0,360.0,108.0,941.0,,,,,,,,,,43.67833163882,-79.67950823179,,
269,6008000702,11-22-2010,0.51,8.31,0.054,2.24,1080.0,3.5,160.0,0.008,13.33,8.01,1046.0,240.0,106.3,,,2.23,,1140.0,,,,,,43.67833163882,-79.67950823179,,
270,6008000702,11-22-2011,0.48,8.46,0.015,0.818,1250.0,1.3,220.0,0.006,14.93,8.52,1209.0,150.0,110.2,,,,,,,,,,,43.67833163882,-79.67950823179,,
271,6008000702,11-22-2016,,8.28,0.0482,,1120.0,3.1,221.0,,14.68,8.52,1140.0,190.0,107.5,,,,,,0.29,0.003,0.02,,,43.67833163882,-79.67950823179,,
272,6008000702,11-23-2005,0.52,8.39,0.048,3.0,1210.0,4.7,34.9,0.029,29.18,8.0,881.0,310.0,107.0,881.0,,,,,,,,,,43.67833163882,-79.67950823179,,
273,6008000702,11-24-2015,,8.51,0.0486,,1160.0,2.0,208.0,,16.87,8.53,1153.0,500.0,127.4,,,,,,0.56,0.004,0.347,,,43.67833163882,-79.67950823179,,
274,6008000702,11-24-2020,,8.2,0.0543,,3910.0,16.7,1060.0,,14.29,8.35,3920.0,305.0,107.1,,,,5.6,,,0.018,0.459,41.6,,43.67833163882,-79.67950823179,,
275,6008000702,11-25-2003,0.7,8.1,0.065,4.81,950.0,12.6,151.0,0.055,23.5,8.0,1412.0,510.0,91.0,1412.0,105.8,,,,,,,,,43.67833163882,-79.67950823179,,
276,6008000702,11-26-2002,0.35,8.08,0.014,0.738,1470.0,23.1,264.0,0.011,32.34,8.0,1532.0,,121.0,1532.0,,,,,,,,,,43.67833163882,-79.67950823179,,
277,6008000702,11-26-2019,,8.53,0.0314,,1490.0,2.6,328.0,,14.9,8.65,1493.0,195.0,118.1,,,,4.1,,,0.031,4.86,45.5,,43.67833163882,-79.67950823179,,
278,6008000702,11-27-2007,,,,,,,,,16.0,8.0,3731.0,350.0,124.0,,,,,,,,,,,43.67833163882,-79.67950823179,,
279,6008000702,11-28-2007,0.84,8.21,0.061,1.18,3560.0,33.9,1080.0,0.04,15.86,,,,,3731.0,,,,,,,,,,43.67833163882,-79.67950823179,,
280,6008000702,12-10-2008,0.95,8.06,0.1,,4250.0,20.0,1330.0,0.061,15.0,8.0,4901.0,440.0,108.0,,,1.33,3.5,,,,,,,43.67833163882,-79.67950823179,,
281,6008000702,12-10-2012,0.62,8.1,0.076,1.63,1460.0,18.3,333.0,0.025,15.72,7.78,1480.0,180.0,122.4,,,1.6,,1440.0,,,,,,43.67833163882,-79.67950823179,,
282,6008000702,12-10-2019,,8.02,0.419,,1830.0,254.0,448.0,,17.47,8.09,1869.0,550.0,129.5,,,,3.6,,,0.034,2.9,45.3,,43.67833163882,-79.67950823179,,
283,6008000702,12-11-2018,0.28,8.3,0.0368,,1470.0,2.0,285.0,0.027,14.72,6.93,1467.0,180.0,101.6,,,4.91,,,,,,,,43.67833163882,-79.67950823179,,
284,6008000702,12-12-2006,0.85,8.29,0.06,,948.0,23.0,122.0,0.018,18.0,8.0,1912.0,360.0,136.0,,,1.92,4.9,,,,,,,43.67833163882,-79.67950823179,,
285,6008000702,12-12-2007,1.13,8.23,0.06,,6990.0,38.0,628.0,0.079,15.0,8.0,7263.0,430.0,108.0,,,0.42,5.9,,,,,,,43.67833163882,-79.67950823179,,
